"zip","lat","lng","city","state_id","state_name","zcta","parent_zcta","population","density","county_fips","county_name","county_weights","county_names_all","county_fips_all","imprecise","military","timezone"
"34668","28.30176","-82.70516","Port Richey","FL","Florida","TRUE","","49442","1230.3","12101","Pasco","{""12101"": 100}","Pasco","12101","FALSE","FALSE","America/New_York"
"34669","28.3577","-82.61476","Hudson","FL","Florida","TRUE","","14618","301.2","12101","Pasco","{""12101"": 100}","Pasco","12101","FALSE","FALSE","America/New_York"
"34677","28.05293","-82.67549","Oldsmar","FL","Florida","TRUE","","22762","694.6","12103","Pinellas","{""12103"": 100}","Pinellas","12103","FALSE","FALSE","America/New_York"
"34679","28.42226","-82.67716","Aripeka","FL","Florida","TRUE","","141","26.2","12101","Pasco","{""12101"": 100}","Pasco","12101","FALSE","FALSE","America/New_York"
"34681","28.0903","-82.77801","Crystal Beach","FL","Florida","TRUE","","1284","684.1","12103","Pinellas","{""12103"": 100}","Pinellas","12103","FALSE","FALSE","America/New_York"
"34683","28.08626","-82.76025","Palm Harbor","FL","Florida","TRUE","","33911","1272.5","12103","Pinellas","{""12103"": 100}","Pinellas","12103","FALSE","FALSE","America/New_York"
"34684","28.08122","-82.72779","Palm Harbor","FL","Florida","TRUE","","27029","1549.4","12103","Pinellas","{""12103"": 100}","Pinellas","12103","FALSE","FALSE","America/New_York"
"34685","28.09995","-82.68851","Palm Harbor","FL","Florida","TRUE","","18132","697.5","12103","Pinellas","{""12103"": 100}","Pinellas","12103","FALSE","FALSE","America/New_York"
"34688","28.14445","-82.68543","Tarpon Springs","FL","Florida","TRUE","","8522","207.8","12103","Pinellas","{""12103"": 100}","Pinellas","12103","FALSE","FALSE","America/New_York"
"34689","28.14971","-82.75956","Tarpon Springs","FL","Florida","TRUE","","27324","999.9","12103","Pinellas","{""12103"": 100}","Pinellas","12103","FALSE","FALSE","America/New_York"
"34690","28.19228","-82.72726","Holiday","FL","Florida","TRUE","","12498","1407.8","12101","Pasco","{""12101"": 99.78, ""12103"": 0.22}","Pasco|Pinellas","12101|12103","FALSE","FALSE","America/New_York"
"34691","28.19042","-82.76603","Holiday","FL","Florida","TRUE","","21232","1053.1","12101","Pasco","{""12101"": 99.57, ""12103"": 0.43}","Pasco|Pinellas","12101|12103","FALSE","FALSE","America/New_York"
"34695","28.00927","-82.69673","Safety Harbor","FL","Florida","TRUE","","18098","1251.7","12103","Pinellas","{""12103"": 100}","Pinellas","12103","FALSE","FALSE","America/New_York"
"34698","28.03204","-82.78433","Dunedin","FL","Florida","TRUE","","38171","1318.2","12103","Pinellas","{""12103"": 100}","Pinellas","12103","FALSE","FALSE","America/New_York"
"34705","28.69367","-81.71138","Astatula","FL","Florida","TRUE","","3014","58.6","12069","Lake","{""12069"": 100}","Lake","12069","FALSE","FALSE","America/New_York"
"34711","28.52724","-81.75349","Clermont","FL","Florida","TRUE","","70317","693.2","12069","Lake","{""12069"": 100}","Lake","12069","FALSE","FALSE","America/New_York"
"34714","28.40406","-81.80132","Clermont","FL","Florida","TRUE","","28200","87.3","12069","Lake","{""12069"": 99.61, ""12105"": 0.39}","Lake|Polk","12069|12105","FALSE","FALSE","America/New_York"
"34715","28.6242","-81.73019","Clermont","FL","Florida","TRUE","","26810","328.2","12069","Lake","{""12069"": 100}","Lake","12069","FALSE","FALSE","America/New_York"
"34729","28.61764","-81.69901","Ferndale","FL","Florida","TRUE","","0","0.0","12069","Lake","{""12069"": 100}","Lake","12069","FALSE","FALSE","America/New_York"
"34731","28.86788","-81.89638","Fruitland Park","FL","Florida","TRUE","","12196","297.9","12069","Lake","{""12069"": 99.55, ""12119"": 0.45}","Lake|Sumter","12069|12119","FALSE","FALSE","America/New_York"
"34734","28.5376","-81.52204","Gotha","FL","Florida","TRUE","","3940","817.2","12095","Orange","{""12095"": 100}","Orange","12095","FALSE","FALSE","America/New_York"
"34736","28.57883","-81.88844","Groveland","FL","Florida","TRUE","","28001","94.0","12069","Lake","{""12069"": 100}","Lake","12069","FALSE","FALSE","America/New_York"
"34737","28.69638","-81.80243","Howey In The Hills","FL","Florida","TRUE","","4199","70.3","12069","Lake","{""12069"": 100}","Lake","12069","FALSE","FALSE","America/New_York"
"34739","27.92236","-81.10762","Kenansville","FL","Florida","TRUE","","1176","1.1","12097","Osceola","{""12097"": 100}","Osceola","12097","FALSE","FALSE","America/New_York"
"34741","28.30544","-81.42567","Kissimmee","FL","Florida","TRUE","","58716","1513.8","12097","Osceola","{""12097"": 100}","Osceola","12097","FALSE","FALSE","America/New_York"
"34743","28.33066","-81.35441","Kissimmee","FL","Florida","TRUE","","40030","2240.2","12097","Osceola","{""12097"": 100}","Osceola","12097","FALSE","FALSE","America/New_York"
"34744","28.2954","-81.34675","Kissimmee","FL","Florida","TRUE","","66582","773.0","12097","Osceola","{""12097"": 100}","Osceola","12097","FALSE","FALSE","America/New_York"
"34746","28.24233","-81.4423","Kissimmee","FL","Florida","TRUE","","60595","531.3","12097","Osceola","{""12097"": 100}","Osceola","12097","FALSE","FALSE","America/New_York"
"34747","28.31111","-81.59107","Kissimmee","FL","Florida","TRUE","","30859","274.4","12097","Osceola","{""12097"": 94.75, ""12095"": 5.25}","Osceola|Orange","12097|12095","FALSE","FALSE","America/New_York"
"34748","28.77366","-81.88552","Leesburg","FL","Florida","TRUE","","48095","470.9","12069","Lake","{""12069"": 100}","Lake","12069","FALSE","FALSE","America/New_York"
"34753","28.58684","-81.89624","Mascotte","FL","Florida","TRUE","","7985","653.1","12069","Lake","{""12069"": 100}","Lake","12069","FALSE","FALSE","America/New_York"
"34756","28.58651","-81.68214","Montverde","FL","Florida","TRUE","","4876","207.0","12069","Lake","{""12069"": 100}","Lake","12069","FALSE","FALSE","America/New_York"
"34758","28.19142","-81.4871","Kissimmee","FL","Florida","TRUE","","46768","692.5","12097","Osceola","{""12097"": 100}","Osceola","12097","FALSE","FALSE","America/New_York"
"34759","28.09113","-81.43774","Kissimmee","FL","Florida","TRUE","","44568","228.2","12105","Polk","{""12105"": 64.62, ""12097"": 35.38}","Polk|Osceola","12105|12097","FALSE","FALSE","America/New_York"
"34760","28.55694","-81.62916","Oakland","FL","Florida","TRUE","","740","510.3","12095","Orange","{""12095"": 100}","Orange","12095","FALSE","FALSE","America/New_York"
"34761","28.57975","-81.53386","Ocoee","FL","Florida","TRUE","","47327","1046.7","12095","Orange","{""12095"": 100}","Orange","12095","FALSE","FALSE","America/New_York"
"34762","28.75772","-81.9152","The Villages","FL","Florida","TRUE","","1226","56.4","12069","Lake","{""12069"": 100}","Lake","12069","FALSE","FALSE","America/New_York"
"34769","28.24366","-81.29412","Saint Cloud","FL","Florida","TRUE","","30204","1102.3","12097","Osceola","{""12097"": 100}","Osceola","12097","FALSE","FALSE","America/New_York"
"34771","28.26647","-81.11908","Saint Cloud","FL","Florida","TRUE","","35257","88.1","12097","Osceola","{""12097"": 100}","Osceola","12097","FALSE","FALSE","America/New_York"
"34772","28.16534","-81.27273","Saint Cloud","FL","Florida","TRUE","","35390","157.3","12097","Osceola","{""12097"": 100}","Osceola","12097","FALSE","FALSE","America/New_York"
"34773","28.14695","-80.99968","Saint Cloud","FL","Florida","TRUE","","5816","7.3","12097","Osceola","{""12097"": 100}","Osceola","12097","FALSE","FALSE","America/New_York"
"34785","28.84516","-82.06065","Wildwood","FL","Florida","TRUE","","21568","129.8","12119","Sumter","{""12119"": 100}","Sumter","12119","FALSE","FALSE","America/New_York"
"34786","28.48161","-81.55501","Windermere","FL","Florida","TRUE","","42358","824.4","12095","Orange","{""12095"": 100}","Orange","12095","FALSE","FALSE","America/New_York"
"34787","28.48309","-81.62833","Winter Garden","FL","Florida","TRUE","","101441","582.4","12095","Orange","{""12095"": 83.13, ""12069"": 16.87}","Orange|Lake","12095|12069","FALSE","FALSE","America/New_York"
"34788","28.88542","-81.79678","Leesburg","FL","Florida","TRUE","","22137","236.4","12069","Lake","{""12069"": 100}","Lake","12069","FALSE","FALSE","America/New_York"
"34797","28.73517","-81.81813","Yalaha","FL","Florida","TRUE","","1163","100.8","12069","Lake","{""12069"": 100}","Lake","12069","FALSE","FALSE","America/New_York"
"34945","27.45219","-80.55213","Fort Pierce","FL","Florida","TRUE","","6321","11.2","12111","St. Lucie","{""12111"": 100}","St. Lucie","12111","FALSE","FALSE","America/New_York"
"34946","27.50456","-80.36106","Fort Pierce","FL","Florida","TRUE","","6852","173.8","12111","St. Lucie","{""12111"": 100}","St. Lucie","12111","FALSE","FALSE","America/New_York"
"34947","27.44903","-80.37633","Fort Pierce","FL","Florida","TRUE","","12804","509.3","12111","St. Lucie","{""12111"": 100}","St. Lucie","12111","FALSE","FALSE","America/New_York"
"34949","27.4668","-80.30417","Fort Pierce","FL","Florida","TRUE","","7470","307.2","12111","St. Lucie","{""12111"": 100}","St. Lucie","12111","FALSE","FALSE","America/New_York"
"34950","27.44341","-80.32969","Fort Pierce","FL","Florida","TRUE","","17461","1304.9","12111","St. Lucie","{""12111"": 100}","St. Lucie","12111","FALSE","FALSE","America/New_York"
"34951","27.52268","-80.41783","Fort Pierce","FL","Florida","TRUE","","17148","272.1","12111","St. Lucie","{""12111"": 100}","St. Lucie","12111","FALSE","FALSE","America/New_York"
"34952","27.2969","-80.29748","Port Saint Lucie","FL","Florida","TRUE","","42655","668.6","12111","St. Lucie","{""12111"": 100}","St. Lucie","12111","FALSE","FALSE","America/New_York"
"34953","27.24938","-80.38137","Port Saint Lucie","FL","Florida","TRUE","","86875","1407.8","12111","St. Lucie","{""12111"": 100}","St. Lucie","12111","FALSE","FALSE","America/New_York"
"34956","27.07969","-80.50074","Indiantown","FL","Florida","TRUE","","9630","22.4","12085","Martin","{""12085"": 100}","Martin","12085","FALSE","FALSE","America/New_York"
"34957","27.28399","-80.24252","Jensen Beach","FL","Florida","TRUE","","23462","553.7","12111","St. Lucie","{""12111"": 57.69, ""12085"": 42.31}","St. Lucie|Martin","12111|12085","FALSE","FALSE","America/New_York"
"34972","27.48016","-80.90926","Okeechobee","FL","Florida","TRUE","","20066","9.1","12093","Okeechobee","{""12093"": 79.8, ""12097"": 14.45, ""12111"": 5.75}","Okeechobee|Osceola|St. Lucie","12093|12097|12111","FALSE","FALSE","America/New_York"
"34974","27.15062","-80.91371","Okeechobee","FL","Florida","TRUE","","23975","24.6","12043","Glades","{""12043"": 52.13, ""12093"": 22.42, ""12085"": 15.53, ""12055"": 9.92}","Glades|Okeechobee|Martin|Highlands","12043|12093|12085|12055","FALSE","FALSE","America/New_York"
"34981","27.39329","-80.37163","Fort Pierce","FL","Florida","TRUE","","5031","180.5","12111","St. Lucie","{""12111"": 100}","St. Lucie","12111","FALSE","FALSE","America/New_York"
"34982","27.37669","-80.31082","Fort Pierce","FL","Florida","TRUE","","31143","775.7","12111","St. Lucie","{""12111"": 100}","St. Lucie","12111","FALSE","FALSE","America/New_York"
"34983","27.32295","-80.35052","Port Saint Lucie","FL","Florida","TRUE","","49001","1267.1","12111","St. Lucie","{""12111"": 100}","St. Lucie","12111","FALSE","FALSE","America/New_York"
"34984","27.24784","-80.33456","Port Saint Lucie","FL","Florida","TRUE","","20151","794.2","12111","St. Lucie","{""12111"": 100}","St. Lucie","12111","FALSE","FALSE","America/New_York"
"34986","27.32804","-80.40524","Port Saint Lucie","FL","Florida","TRUE","","30715","631.7","12111","St. Lucie","{""12111"": 100}","St. Lucie","12111","FALSE","FALSE","America/New_York"
"34987","27.28637","-80.50953","Port Saint Lucie","FL","Florida","TRUE","","21727","73.3","12111","St. Lucie","{""12111"": 100}","St. Lucie","12111","FALSE","FALSE","America/New_York"
"34990","27.13623","-80.35655","Palm City","FL","Florida","TRUE","","30592","114.6","12085","Martin","{""12085"": 97.47, ""12111"": 2.53}","Martin|St. Lucie","12085|12111","FALSE","FALSE","America/New_York"
"34994","27.19954","-80.2557","Stuart","FL","Florida","TRUE","","18737","1073.7","12085","Martin","{""12085"": 100}","Martin","12085","FALSE","FALSE","America/New_York"
"34996","27.20071","-80.19644","Stuart","FL","Florida","TRUE","","10653","612.6","12085","Martin","{""12085"": 100}","Martin","12085","FALSE","FALSE","America/New_York"
"34997","27.05085","-80.27268","Stuart","FL","Florida","TRUE","","47075","200.4","12085","Martin","{""12085"": 100}","Martin","12085","FALSE","FALSE","America/New_York"
